t,i
135290252,7
135290801,13
135291320,13
135291900,8
135292388,8
135293029,12
135293548,12
135294158,-17
135294769,8
135295318,8
135295928,-36
135296691,-36
135297363,-5
135298126,-2
135298919,-4
135299590,-4
135300353,-4
135301055,-8
135301818,-8
135302428,-3
135303130,-19
135303771,-19
135304412,-161
135305145,-161
135305785,-294
135306426,-212
135307098,-212
135307739,3
135308257,3
135308898,13
135309417,-4
135310088,-4
135310699,7
135311248,7
135311797,-2
135312408,-2
135313079,-7
135313720,-91
135314391,-91
135315124,-6
135315917,-381
135316558,-381
135317199,-72
135317931,14
135318450,14
135319030,5
135319549,5
135320098,-7
135320739,-7
135321349,-2
135321990,-5
135322692,-5
135323394,4
135324035,4
135324554,-235
135325256,-188
135325927,-188
135326598,-10
135327331,-5
135328033,-5
135328826,0
135329376,-2
135330138,-2
135330810,-2
135331481,7
135332061,7
135332610,-7
135333251,-7
135333923,-7
135334625,-128
135335265,-128
135336028,-216
135336700,-6
135337371,-6
135338134,-6
135338928,-7
135339538,-7
135340240,1
135340911,1
135341430,-16
135342132,-9
135342925,-9
135343536,11
135344146,-8
135344817,-8
135345458,-36
135346130,-36
135346771,-34
135347472,4
135348083,4
135348632,11
135349303,11
135350005,8
135350616,0
135351226,0
135351836,-11
135352477,2
135353057,2
135353667,-8
135354339,-8
135354980,-186
135355590,-186
135356353,-147
135357055,-60
135357726,-60
135358428,13
135358978,-3
135359618,-3
135360351,-6
135360992,-7
135361663,-7
135362334,0
135362945,0
135363494,-5
135364166,-46
135364776,-46
135365386,-147
135366119,-147
135366790,-323
135367400,8
135368041,8
135368621,4
135369231,4
135369811,1
135370391,3
135371063,3
135371551,6
135372161,6
135372680,0
135373229,0
135373809,-7
135374542,-7
135375243,-46
135375976,-36
135376647,-36
135377258,-7
135377959,-6
135378600,-6
135379241,-2
135380035,3
135380645,3
135381255,-4
135381896,-4
135382537,-10
135383209,1
135383819,1
135384338,-95
135385040,-95
135385711,-227
135386352,-277
135386993,-277
135387603,9
135388183,9
135388702,-12
135389434,7
135390014,7
135390594,-15
135391235,-15
135391906,5
135392394,5
135393035,-4
135393798,-7
135394408,-7
135395141,-83
135395782,-6
135396423,-6
135397094,-2
135397765,12
135398315,12
135398925,-5
135399566,-5
135400207,-5
135400909,-11
135401550,-11
135402160,-12
135402892,-12
135403533,8
135404083,-31
135404754,-31
135405425,-46
135406097,-46
135406768,-116
135407470,4
135408080,4
135408599,-5
135409240,-5
135409850,-1
135410552,-8
135411163,-8
135411803,1
135412353,1
135412902,-1
135413543,-30
135414214,-30
135414886,-230
135415527,-230
135416290,-177
135416991,11
135417632,11
135418304,-3
135418945,-5
135419616,-5
135420287,-5
135420989,-12
135421661,-12
135422363,-20
135423126,-15
135423919,-15
135424560,-46
135425170,-48
135425933,-48
135426605,-2
135427276,0
135427795,0
135428375,3
135429046,3
135429534,0
135430145,0
135430663,-5
135431365,14
135432037,14
135432555,13
135433166,13
135433685,-7
135434325,-7
135435058,-469
135435821,-187
135436492,-187
135437164,-68
135437774,-10
135438415,-10
135439117,-6
135439758,-6
135440673,-7
135441344,-10
135442077,0
135442626,0
135443206,-2
135443786,-2
135444488,0
135445068,-39
135445739,-39
135446410,-73
135457122,-15
135457916,3
135458434,3
135459014,-3
135459716,-3
135460387,1
135461028,-7
135461730,-7
135462402,-3
135463134,-9
135463928,-9
135464538,-84
135465270,-130
135465911,-130
135466521,-52
135467315,-8
135467986,-8
135468658,4
135469177,4
135469848,-2
135470550,-7
135471191,-7
135471923,-2
135472564,-8
135473205,-8
135473907,-1
135474548,19
135475097,19
135475707,-83
135476287,-83
135476989,-17
135477630,-17
135478240,-2
135478942,0
135479461,0
135480071,-11
135480712,-11
135481384,-13
135482116,-9
135482940,-9
135483581,-1
135484283,-183
135484893,-183
135485534,-340
135486236,-238
135486938,-238
135487579,2
135488158,2
135488769,7
135489318,14
135489898,14
135490508,-3
135491210,-3
135491912,0
135492431,-3
135493133,-3
135493926,-19
135494567,-5
135495300,-5
135496001,-211
135496673,1
135497253,1
135497894,8
135498443,8
135498992,-1
135499633,-1
135500243,-4
135501006,-9
135501678,-9
135502349,-15
135502990,-10
135503600,-10
135504241,-70
135504852,-70
135505523,-270
135506225,-258
135506927,-258
135507537,-1
135508239,7
135508849,7
135509521,-1
135510131,-1
135510772,0
135511321,0
135511932,0
135512450,12
135513030,12
135513580,-60
135514190,-60
135514922,-144
135515594,-214
135516265,-214
135516906,-21
135517547,-21
135518249,-2
135518920,-2
135519561,-2
135520171,4
135520690,4
135521270,-8
135521911,-8
135522582,-8
135523254,-6
135523895,-6
135524535,-10
135525237,-17
135525909,-17
135526550,-15
135527251,-2
135527953,-2
135528625,11
135529235,-2
135529937,-2
135530578,7
135531158,7
135531677,2
135532226,2
135532836,22
135533477,12
135534118,12
135534820,-348
135535461,-348
135536132,-336
135536926,-41
135537566,-41
135538238,-6
135538940,-5
135539581,-5
135540344,-3
135541137,-1
135541930,-4
135542541,-4
135543243,-6
135543945,-35
135544585,-35
135545348,-152
135546111,-161
135546935,-161
135547637,9
135548248,0
135548797,0
135549316,5
135549926,5
135550506,-3
135551177,-3
135551849,-1
135552490,1
135553039,1
135553680,9
135554229,9
135554839,-137
135555480,-137
135556213,-108
135556915,-37
135557525,-37
135558318,-1
135558990,-2
135559661,-2
135560271,-3
135561065,-1
135561828,-3
135562469,-3
135563140,-3
135563781,-3
135564391,-118
135565124,-197
135565887,-197
135566558,-100
135567199,1
135567840,1
135568420,3
135569061,3
135569640,-3
135570342,-2
135571014,-2
135571685,-2
135572295,-2
135573028,-19
135573669,-1
135574279,-1
135574920,-94
135575530,-53
135576232,-53
135576934,-4
135577544,-4
135578246,2
135578796,2
135579314,2
135579925,-4
135580566,-4
135581207,-9
135581908,-8
135582580,-8
135583221,1
135583831,1
135584380,-133
135585143,-45
135585937,-45
135586639,-4
135587310,-11
135588012,-11
135588592,-5
135589263,0
135589904,0
135590423,1
135591033,1
135591644,-2
135592345,-5
135593017,-5
135593688,3
135594238,3
135594848,-64
135595458,-64
135596130,-160
135596923,-122
135597564,-122
135598266,3
135598846,1
135599426,1
135600005,-8
135600707,-8
135601379,-6
135602142,-21
135602935,17
135603484,17
135604034,-135
135604675,-135
135605285,-375
135605926,-375
135606567,-331
135607177,6
135607787,6
135608398,4
135609039,4
135609618,-4
135610412,3
135611053,3
135611572,-2
135612273,-2
135612914,-1
135613586,-1
135614227,-1
135614928,-89
135615600,-147
135616271,-147
135616912,-2
135617584,9
135618133,9
135618835,3
135619445,3
135620025,-1
135620727,-1
135621337,-8
135622009,-8
135622710,-8
135623382,-2
135624145,-16
135624938,-16
135625640,-44
135626342,-15
135627044,-3
135627715,-3
135628326,-1
135629028,-1
135629699,-17
135630340,6
135630920,6
135631469,9
135632018,9
135632537,9
135633178,9
135633697,41
135634307,41
135634917,-304
135635589,-158
135636260,-158
135637054,-80
135637817,-5
135638396,-5
135639129,1
135639831,-2
135640472,-2
135641113,-4
135641784,-5
135642486,-5
135643157,2
135643768,2
135644378,-10
135645141,-74
135645934,-74
135646545,-189
135647247,-11
135648071,-11
135648834,3
135649444,5
135649963,5
135650542,-4
135651244,29
135651794,29
135652313,-7
135653045,-7
135653838,-14
135654601,-49
135655242,-49
135655944,-47
135656646,-9
135657317,-9
135658019,-2
135658721,-5
135659332,-5
135660003,-4
135660705,-10
135661407,-10
135662139,1
135662841,-2
135663543,-2
135664184,-48
135664916,-125
135665588,-125
135666320,-189
135667083,-34
135667724,-34
135668365,6
135668914,6
135669433,11
135670043,11
135670654,0
135671233,14
135671935,14
135672454,3
135673064,3
135673583,2
135674163,2
135674743,-61
135675536,-36
135676177,-36
135676940,9
135677459,9
135678039,11
135678588,11
135679168,-3
135679839,3
135680389,3
135681060,-16
135681823,-7
135682464,-7
135683135,-9
135683837,-9
135684478,-130
135685149,-247
135685790,-247
135686431,-296
135687133,17
135687713,17
135688293,-2
135689056,-2
135689849,-1
135690459,-1
135691131,-1
135691894,-1
135692504,-2
135693176,-2
135693816,-4
135694488,-276
135695129,-276
135695892,-126
135696563,-92
135697173,-92
135697784,14
135698333,14
135699035,-2
135699737,-4
135700439,-4
135701110,-3
135701843,-18
135702483,-18
135703185,-7
135703796,-7
135704498,-134
135705138,-8
135705810,-8
135706390,-18
135707122,-4
135707916,-4
135708587,1
135709106,-4
135709808,-4
135710479,-3
135711120,-3
135711944,15
135712463,5
135713073,5
135713622,-17
135714416,-227
135715087,-227
135715759,-396
135716369,-396
135717010,21
135717559,30
135718169,30
135718688,-5
135719390,-5
135720123,-2
135720916,-7
135721557,-7
135722320,-3
135723022,-3
135723663,-3
135724334,-7
135725036,-9
135725677,-9
135726348,-7
135727050,-1
135727691,-1
135728301,5
135728912,5
135729400,7
135730041,7
135730621,0
135731323,19
135732024,19
135732543,-3
135733184,-3
135733917,1
135734496,-381
135735229,-381
135735931,-285
135736572,-54
135737212,-54
135737914,-6
135738586,0
135739135,0
135739654,-1
135740264,-1
135740905,-1
135741576,-1
135742187,-4
135742767,-4
135743682,-4
135744415,-56
135745147,-198
135745940,-84
135746703,-84
135747375,-26
135748138,12
135748840,12
135749389,5
135750060,5
135750640,14
135751220,10
135751830,10
135752410,-6
135753173,-6
135753844,-24
135754485,2
135755096,2
135755645,-48
135756408,-48
135757140,-41
135757934,0
135758453,0
135759094,-3
135759765,2
135760314,2
135760894,0
135761443,0
135761993,-11
135762756,-16
135763396,-16
135764129,-41
135764922,-94
135765533,-94
135766265,-390
135766937,-15
135767638,-15
135768310,-8
135768981,-8
135769683,0
135770232,-3
135770934,-3
135771575,-12
135772216,0
135772826,0
135773406,-12
135774139,-12
135774841,-16
135775542,-51
135776214,-51
135776916,-95
135777557,6
135778167,6
135778686,-2
135779357,-2
135780029,-5
135780730,-12
135781402,-12
135782134,-3
135782928,0
135783447,0
135784026,-68
135784728,-68
135785461,-342
135786163,-265
135786895,-265
135787566,-6
135788177,0
135788848,0
135789397,0
135790069,0
135790588,-3
135791320,0
135791930,0
135792510,-1
135793182,-1
135793853,-27
135794555,-327
135795257,-327
135795898,-166
135796600,-43
135797363,-43
135798003,-4
135798675,0
135799224,0
135799834,-4
135800506,-4
135801177,-16
135801940,-5
135802551,-5
135803191,1
135803832,-11
135804534,-11
135805206,5
135805724,5
135806274,-16
135807067,-11
135807830,-11
135808471,-5
135809142,-5
135809844,-5
135810485,-15
135811157,5
135811706,5
135812255,18
135812835,18
135813415,-46
135814147,-46
135814819,-231
135815521,-219
135816161,-219
135816924,-96
135817565,-1
135818176,-1
135818786,1
135819366,1
135819915,2
135820495,2
135821105,-2
135821807,-6
135822417,-6
135823089,-3
135823791,-2
135824493,-2
135825134,-68
135825805,-68
135826415,-169
135827148,-39
135827789,-39
135828460,-6
135829131,11
135829681,11
135830199,-2
135830932,-2
135831634,14
135832214,-1
135832885,-1
135833556,-15
135834197,-15
135834899,-212
135835510,-276
135836181,-276
135836944,-7
135837585,-1
135838317,-1
135839080,2
135839629,-1
135840270,-1
135840942,-6
135841583,-6
135842193,-3
135842925,-8
135843597,-8
135844299,-163
135845001,-155
135845611,-155
135846252,-167
135846923,-17
135847564,-17
135848266,7
135848785,7
135849334,-1
135850066,6
135850646,6
135851257,5
135851775,5
135852355,-4
135853057,-4
135853820,-9
135854400,-21
135855163,-21
135855834,-44
135856506,-30
135857177,-30
135857818,13
135858398,13
135859039,-3
135859710,-2
135860320,-2
135861053,-14
135861663,-3
135862365,-3
135863036,1
135863555,1
135864105,-9
135864806,-200
135865417,-200
135866149,-245
135866790,-245
135867431,-19
135868133,7
135868835,7
135869445,-5
135870116,-3
135870757,-3
135871368,2
135871917,2
135872436,2
135873016,2
135873565,-1
135874267,-192
135874938,-192
135875701,-179
135876373,-86
135877166,-86
135877837,9
135878448,-1
135879119,-1
135879760,-3
135880370,-3
135881011,-12
135881652,-5
135882262,-5
135883056,-2
135883819,-30
135884429,-30
135885131,-24
135885803,-24
135886443,-2
135887145,-17
135887939,4
135888458,4
135889098,-2
135889831,-2
135890563,1
135891174,13
135891692,13
135892242,9
135892852,9
135893462,-10
135894134,-10
135894927,-197
135895538,-98
135896270,-98
135896941,-65
135897613,6
135898162,6
135898772,4
135899322,4
135899932,3
135900451,3
135901031,-5
135901733,-9
135902435,-9
135903075,-8
135903869,-8
135904571,-8
135905181,-18
135905944,-75
135906585,-75
135907378,-1
135908080,-2
135908782,-2
135909423,-5
135910094,3
135910674,3
135911285,6
135911895,6
135912475,11
135913085,11
135913665,-29
135914367,-58
135915008,-58
135915649,-141
135916351,-133
135917022,-133
135917693,-6
135918365,-6
135919067,4
135919585,-3
135920318,-3
135921050,2
135921691,-1
135922302,-1
135922912,-4
135923522,-4
135924163,0
135924712,0
135925262,-45
135925903,-231
135926543,-231
135927306,-7
135928008,-7
135928680,-7
135929351,0
135929992,0
135930511,6
135931091,10
135931670,10
135932189,2
135932708,2
135933349,-11
135934020,-11
135934692,-131
135935302,-173
135936034,-173
135936675,7
135937194,7
135937865,-2
135938567,-5
135939269,-5
135939941,0
135940459,0
135941100,1
135941619,-6
135942230,-6
135942931,-6
135943542,-6
135944274,-111
135944976,-178
135945617,-178
135946349,-293
135947021,-30
135947723,-30
135948394,4
135949065,2
135949737,2
135950286,-9
135950896,-9
135951598,2
135952148,-5
135952941,-5
135953613,-9
135954314,-124
135955016,-124
135955718,-14
135956329,-1
135957092,-1
135957855,-1
135958495,-7
135959167,-7
135959808,0
135960326,0
135960906,-4
135961547,-4
135962249,-4
135962981,-1
135963653,-44
135964263,-44
135964904,-277
135965606,-277
135966369,-339
135967010,5
135967590,5
135968139,-25
135968841,-25
135969482,-1
135970153,-3
135970916,-3
135971557,-2
135972259,3
135972808,3
135973327,-3
135974059,-3
135974731,-704
135975341,-175
135976012,-175
135976592,-64
135977264,-64
135978057,-14
135978820,2
135979339,2
135980010,-1
135980712,-15
135981353,-15
135982055,-3
135982726,-5
135983398,-5
135984130,-42
135984924,-26
135985564,-26
135986266,-60
135986907,-7
135987579,-7
135988250,-6
135988982,-3
135989593,-3
135990234,-4
135990905,-4
135991546,7
135992156,24
135992767,24
135993346,17
135993896,17
135994506,-2
135995147,-2
135995788,-182
135996459,-50
135997131,-50
135997894,-3
135998504,1
135999053,1
135999603,3
136000152,3
136000854,-4
136001495,-4
136002136,-2
136002929,-3
136003539,-3
136004272,-9
136004943,-25
136005553,-25
136006255,2
136006896,-5
136007507,-5
136008147,8
136008849,8
136009429,11
136010070,-4
136010741,-4
136011382,-9
136012176,3
136012756,3
136013335,-12
136014007,-12
136014678,-48
136015350,-49
136016021,-49
136016631,-45
136017394,-15
136018127,-15
136018829,2
136019469,-1
136020110,-1
136020782,-4
136021484,-4
136022125,-3
136022918,-1
136023559,-1
136024261,-15
136025024,-111
136025604,-111
136026275,-110
136027068,8
136027648,8
136028259,11
136028808,11
136029327,-7
136030090,-3
136030761,-3
136031493,2
136032073,-5
136032745,-5
136033447,-18
136034118,-18
136034820,-74
136035491,-47
136036132,-47
136036926,2
136037566,3
136038146,3
136038726,-3
136039397,-3
136040130,-3
136040832,-10
136041564,-13
136042266,-13
136043029,4
136043548,4
136044158,-8
136044860,-158
136045501,-158
136046172,-366
136046813,-7
136047454,-7
136048095,11
136048644,11
136049224,-5
136049896,-5
136050506,-1
136051177,1
136051757,1
136052337,-3
136053039,-3
136053710,-3
136054443,-21
136055114,-21
136055816,-3
136056518,-31
136057189,-31
136057952,4
136058501,-5
136059234,-5
136059936,4
136060485,-6
136061126,-6
136061889,-7
136062530,-7
136063201,-7
136063903,-4
136064666,-94
136065368,-94
136066070,-46
136066863,-91
136067626,-91
136068389,0
136069091,2
136069579,2
136070159,-1
136070861,-1
136071502,-3
136072204,-13
136072906,-13
136073547,-28
136074249,-232
136074920,-232
136075591,-252
136076232,-19
136076934,-19
136077605,13
136078155,13
136078887,-2
136079528,-9
136080199,-9
136080932,-8
136081603,4
136082244,4
136082793,9
136083404,9
136084075,-15
136084838,-4
136085479,-4
136086150,0
136086852,-4
136087554,-4
136088195,10
136088866,0
136089477,0
136090057,1
136090667,1
136091216,16
136091857,16
136092376,1
136093078,0
136093597,0
136094207,-271
136094939,-271
136095672,-246
136096374,-12
136097137,-12
136097930,11
136098480,1
136099120,1
136099731,-4
136100402,-4
136101135,-10
136101897,-3
136102569,6
136103179,6
136103698,4
136104247,4
136104827,-89
136105468,-89
136106139,-485
136106902,-24
136107543,-24
136108184,-12
136108794,-12
136109435,-1
136110137,-1
136110778,-1
136111694,2
136112243,8
136112853,8
136113433,2
136114043,2
136114562,-50
136115264,-95
136115936,-95
136116546,0
136117187,0
136117767,-1
136118438,-8
136119079,-8
136119842,-5
136120513,-3
136121185,-3
136121795,-4
136122497,-3
136123138,-3
136123901,-19
136124572,-19
136125182,-232
136125976,-171
136126617,-171
136127319,-72
136128021,2
136128570,2
136129150,6
136129791,6
136130340,1
136130920,1
136131500,0
136132079,9
136132690,9
136133239,7
136133849,7
136134490,-21
136135131,-60
136135955,-60
136136596,-4
136137328,-3
136138030,-3
136138671,2
136139220,2
136139892,-9
136140502,-12
136141235,-12
136141937,3
136142425,3
136143035,-7
136143737,-52
136144408,-52
136145141,-27
136145934,-223
136146545,-223
136147277,-39
136148010,4
136148559,4
136149108,-1
136149810,-1
136150451,3
136151031,-6
136151733,-6
136152404,7
136153075,-3
136153838,-3
